trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
13,True,"{'a': 0.75, 'e': 0.04676299685992172}",20,14,12.239412823155318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.75, 'e': 0.04652918187562211}",20,12,14.551697719200037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.75, 'e': 0.046296535966244}",30,12,34.294787294180246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.75, 'e': 0.046065053286412784}",20,8,18.76661857448747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.75, 'e': 0.04583472801998072}",30,21,18.77218423427214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.75, 'e': 0.045605554379880814}",30,22,16.755336638709583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.75, 'e': 0.04537752660798141}",20,13,9.148235130664887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.75, 'e': 0.0451506389749415}",20,6,22.776149801027184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.75, 'e': 0.044924885780066794}",25,0,-5.228510707166584,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
22,True,"{'a': 0.75, 'e': 0.04470026135116646}",20,8,25.8364853589814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.75, 'e': 0.04447676004441063}",25,14,7.713312195108916,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,True,"{'a': 0.75, 'e': 0.04425437624418858}",25,17,15.495778642303078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.75, 'e': 0.04403310436296763}",25,12,15.606471517946709,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.75, 'e': 0.043812938841152796}",20,2,31.86890427080527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.75, 'e': 0.04359387414694703}",30,7,39.74867532450101,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.75, 'e': 0.043375904776212296}",25,10,19.65334315290358,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.75, 'e': 0.043159025252331236}",20,8,21.241795465573684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.75, 'e': 0.04294323012606958}",30,8,24.94849920748987,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
31,True,"{'a': 0.75, 'e': 0.04272851397543923}",30,14,18.999480495600878,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
32,True,"{'a': 0.75, 'e': 0.04251487140556204}",20,7,19.800487273337207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.75, 'e': 0.04230229704853423}",30,4,-2.1526019086044226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,True,"{'a': 0.75, 'e': 0.04209078556329156}",20,12,15.600664840627822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.75, 'e': 0.0418803316354751}",30,16,24.60079435635292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.75, 'e': 0.041670929977297724}",30,24,8.648987158791435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.75, 'e': 0.04146257532741124}",25,17,15.65431983618379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.75, 'e': 0.04125526245077418}",25,15,18.229762535165694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.75, 'e': 0.04104898613852031}",20,14,11.370494456247165,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.75, 'e': 0.04084374120782771}",20,4,25.547302659199158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.75, 'e': 0.04063952250178857}",20,9,16.783016011714196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.75, 'e': 0.04043632488927963}",20,0,12.908857917466328,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
43,True,"{'a': 0.75, 'e': 0.04023414326483323}",25,1,42.23529017583589,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.75, 'e': 0.040032972548509065}",20,5,27.206786137418177,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.75, 'e': 0.03983280768576652}",35,18,32.32011662511372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.75, 'e': 0.03963364364733769}",20,14,14.252562977036261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.75, 'e': 0.039435475429100995}",20,9,17.866557209443943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.75, 'e': 0.03923829805195549}",20,0,31.44496311498195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,True,"{'a': 0.75, 'e': 0.03904210656169572}",30,18,26.21765077463123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.75, 'e': 0.03884689602888724}",20,0,31.562832154338018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.75, 'e': 0.0386526615487428}",25,2,22.23232003107457,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,True,"{'a': 0.75, 'e': 0.03845939824099909}",25,19,11.040513020255952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.75, 'e': 0.03826710124979409}",20,2,31.615797763556635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.75, 'e': 0.038075765743545126}",25,8,26.270786078636327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.75, 'e': 0.0378853869148274}",25,13,20.888475304985004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.75, 'e': 0.03769595998025326}",30,20,19.288590296853204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.75, 'e': 0.03750748018035199}",20,14,12.240796380178491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.75, 'e': 0.037319942779450235}",25,8,24.712357121012012,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.75, 'e': 0.037133343065552986}",20,7,1.7944388398316555,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
60,True,"{'a': 0.75, 'e': 0.03694767635022522}",20,8,20.999873415235484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.75, 'e': 0.036762937968474095}",20,15,-12.296274394428025,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
62,True,"{'a': 0.75, 'e': 0.03657912327863173}",30,1,50.089464779814165,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.75, 'e': 0.036396227662238566}",20,12,16.703238745466688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.75, 'e': 0.03621424652392737}",25,18,14.054936013001063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.75, 'e': 0.036033175291307735}",30,17,26.510279092544963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.75, 'e': 0.03585300941485119}",25,8,24.370446609707116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.75, 'e': 0.035673744367776934}",20,10,16.80663287376321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.75, 'e': 0.03549537564593805}",20,9,20.229736915013063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.75, 'e': 0.035317898767708356}",20,14,10.465247009453945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.75, 'e': 0.03514130927386981}",30,7,42.019720641857575,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.75, 'e': 0.03496560272750046}",20,1,28.52358311014884,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.75, 'e': 0.03479077471386296}",25,15,18.289149773526333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.75, 'e': 0.03461682084029365}",25,0,40.47499670552801,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,True,"{'a': 0.75, 'e': 0.034443736736092176}",20,14,10.160137364016697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.75, 'e': 0.034271518052411715}",30,15,30.76789135651835,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.75, 'e': 0.034100160462149656}",30,21,19.373085833202314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.75, 'e': 0.03392965965983891}",25,17,10.888408141802067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.75, 'e': 0.033760011361539714}",20,5,-54.5779019180019,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
79,True,"{'a': 0.75, 'e': 0.03359121130473201}",30,15,-13.612607265415773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
80,True,"{'a': 0.75, 'e': 0.033423255248208356}",20,4,11.799282314391927,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
81,True,"{'a': 0.75, 'e': 0.03325613897196732}",30,18,18.72918921404905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.75, 'e': 0.03308985827710748}",25,9,27.81879337043385,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0.75, 'e': 0.032924408985721944}",20,10,17.84285696697881,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0.75, 'e': 0.03275978694079333}",20,14,9.732380083152966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0.75, 'e': 0.032595988006089364}",20,2,30.830486673232716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.75, 'e': 0.032433008066058915}",25,15,16.956175718226184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.75, 'e': 0.03227084302572862}",30,24,11.487479571409988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.75, 'e': 0.032109488810599975}",25,2,31.729550828932844,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.75, 'e': 0.031948941366546975}",20,0,21.556425365192684,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
90,True,"{'a': 0.75, 'e': 0.03178919665971424}",25,9,18.76146242375651,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
91,True,"{'a': 0.75, 'e': 0.03163025067641567}",30,7,40.55675059892499,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.75, 'e': 0.03147209942303359}",20,10,16.73434128708684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.75, 'e': 0.03131473892591842}",30,20,-26.48328753113411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,True,"{'a': 0.75, 'e': 0.031158165231288826}",20,10,16.70298395419389,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.75, 'e': 0.03100237440513238}",30,21,13.975893809598507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.75, 'e': 0.030847362533106718}",25,11,27.50286116289759,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.75, 'e': 0.030693125720441184}",25,20,11.30636567712831,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0.75, 'e': 0.030539660091838977}",20,11,16.342754497951518,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.75, 'e': 0.03038696179137978}",30,16,14.06639507878138,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,True,"{'a': 0.75, 'e': 0.030235026982422884}",25,20,7.158473803000608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,True,"{'a': 0.75, 'e': 0.030083851847510768}",20,9,6.642145995327754,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,True,"{'a': 0.75, 'e': 0.029933432588273214}",20,10,16.703819925790732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,True,"{'a': 0.75, 'e': 0.029783765425331846}",20,12,14.07724773822898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,True,"{'a': 0.75, 'e': 0.029634846598205186}",30,11,36.51297541159111,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0.75, 'e': 0.02948667236521416}",25,15,16.984230026623337,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0.75, 'e': 0.029339239003388088}",25,9,31.594703265368494,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,True,"{'a': 0.75, 'e': 0.029192542808371146}",25,7,30.753722500404706,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,True,"{'a': 0.75, 'e': 0.02904658009432929}",20,0,28.455256439489286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,True,"{'a': 0.75, 'e': 0.028901347193857643}",30,12,33.10780939702451,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,True,"{'a': 0.75, 'e': 0.028756840457888354}",20,10,17.07826160139775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,True,"{'a': 0.75, 'e': 0.02861305625559891}",20,6,21.300924458070753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,True,"{'a': 0.75, 'e': 0.028469990974320916}",20,2,7.828502192054199,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,True,"{'a': 0.75, 'e': 0.02832764101944931}",30,13,30.215742450209472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,True,"{'a': 0.75, 'e': 0.028186002814352063}",20,10,20.299764254177468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,True,"{'a': 0.75, 'e': 0.0280450728002803}",20,5,28.700853197698315,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,True,"{'a': 0.75, 'e': 0.0279048474362789}",20,5,27.450183336204788,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,True,"{'a': 0.75, 'e': 0.027765323199097504}",20,3,23.312537658715392,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
118,True,"{'a': 0.75, 'e': 0.027626496583102015}",20,6,22.582134716902775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,True,"{'a': 0.75, 'e': 0.027488364100186506}",30,14,12.325277518663519,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,True,"{'a': 0.75, 'e': 0.027350922279685573}",20,8,23.906530191423666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,True,"{'a': 0.75, 'e': 0.027214167668287145}",25,15,19.117908142678218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,True,"{'a': 0.75, 'e': 0.02707809682994571}",30,20,20.210297473317862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,True,"{'a': 0.75, 'e': 0.02694270634579598}",20,11,20.28174186616806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,True,"{'a': 0.75, 'e': 0.026807992814067}",20,10,14.453783739357702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,True,"{'a': 0.75, 'e': 0.026673952849996664}",20,7,26.252420213206065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0.75, 'e': 0.02654058308574668}",20,12,15.493309208643197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,True,"{'a': 0.75, 'e': 0.026407880170317945}",20,0,27.847272977183426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,True,"{'a': 0.75, 'e': 0.026275840769466357}",30,12,28.470078806963784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,True,"{'a': 0.75, 'e': 0.026144461565619025}",30,5,42.340165091135546,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,True,"{'a': 0.75, 'e': 0.02601373925779093}",20,16,7.402615261098065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,True,"{'a': 0.75, 'e': 0.025883670561501974}",20,6,26.4119936386084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,True,"{'a': 0.75, 'e': 0.025754252208694463}",20,2,22.231414050828338,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,True,"{'a': 0.75, 'e': 0.02562548094765099}",20,6,26.73299287596832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,True,"{'a': 0.75, 'e': 0.025497353542912736}",30,10,33.48262897211114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,True,"{'a': 0.75, 'e': 0.02536986677519817}",25,14,-23.274224428432674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,True,"{'a': 0.75, 'e': 0.02524301744132218}",20,6,19.08329193895701,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,True,"{'a': 0.75, 'e': 0.025116802354115567}",20,8,-0.0009204701838760876,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
138,True,"{'a': 0.75, 'e': 0.024991218342344988}",20,15,9.335779323439361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,True,"{'a': 0.75, 'e': 0.024866262250633264}",20,10,19.289668828415685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,True,"{'a': 0.75, 'e': 0.024741930939380097}",20,1,30.12609528317714,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,True,"{'a': 0.75, 'e': 0.024618221284683196}",30,12,-13.819084275686572,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,True,"{'a': 0.75, 'e': 0.02449513017825978}",20,4,27.082783892334295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,True,"{'a': 0.75, 'e': 0.02437265452736848}",20,3,28.126596323377317,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,True,"{'a': 0.75, 'e': 0.024250791254731636}",25,11,26.522862608079457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,True,"{'a': 0.75, 'e': 0.024129537298457977}",20,12,15.152087061778898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,True,"{'a': 0.75, 'e': 0.024008889611965685}",20,8,27.04505715915445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,True,"{'a': 0.75, 'e': 0.023888845163905856}",25,14,21.76893831870174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,True,"{'a': 0.75, 'e': 0.023769400938086327}",30,21,18.21192359671116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,True,"{'a': 0.75, 'e': 0.023650553933395897}",30,16,27.36923735924901,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,True,"{'a': 0.75, 'e': 0.023532301163728918}",20,13,3.6235030522383336,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,True,"{'a': 0.75, 'e': 0.023414639657910272}",25,0,33.297104821457694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,True,"{'a': 0.75, 'e': 0.023297566459620722}",20,10,19.652400685155254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,True,"{'a': 0.75, 'e': 0.023181078627322618}",20,0,33.908954369142144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,True,"{'a': 0.75, 'e': 0.023065173234186005}",25,10,26.118783026822385,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0.75, 'e': 0.022949847368015076}",25,14,19.348859242294953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,True,"{'a': 0.75, 'e': 0.022835098131175}",20,9,-3.0067940050628383,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
157,True,"{'a': 0.75, 'e': 0.022720922640519125}",25,13,21.805491420123598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,True,"{'a': 0.75, 'e': 0.02260731802731653}",25,15,15.885649416796241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,True,"{'a': 0.75, 'e': 0.022494281437179946}",20,9,24.369195342869034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0.75, 'e': 0.022381810029994047}",25,16,15.329689305611666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0.75, 'e': 0.022269900979844076}",20,9,19.990824597988194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,True,"{'a': 0.75, 'e': 0.022158551474944856}",25,18,10.794622498414252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,True,"{'a': 0.75, 'e': 0.022047758717570132}",30,13,32.025911677679865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,True,"{'a': 0.75, 'e': 0.021937519923982282}",20,13,15.68676053821856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0.75, 'e': 0.021827832324362372}",20,6,-18.509396374130166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,True,"{'a': 0.75, 'e': 0.02171869316274056}",20,9,20.745536680528218,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,True,"{'a': 0.75, 'e': 0.021610099696926857}",20,14,12.528173404315657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,True,"{'a': 0.75, 'e': 0.021502049198442223}",20,0,7.5817796309284295,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
169,True,"{'a': 0.75, 'e': 0.021394538952450012}",20,2,28.60519084048383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,True,"{'a': 0.75, 'e': 0.02128756625768776}",25,18,13.784378328252224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,True,"{'a': 0.75, 'e': 0.021181128426399323}",20,6,20.119534869762152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,True,"{'a': 0.75, 'e': 0.021075222784267326}",25,11,27.85297497209876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0.75, 'e': 0.020969846670345987}",20,6,25.39423060761415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0.75, 'e': 0.020864997436994256}",25,15,17.468612577759913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0.75, 'e': 0.020760672449809284}",30,14,8.00219122895545,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
176,True,"{'a': 0.75, 'e': 0.020656869087560238}",20,16,5.65210908977181,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0.75, 'e': 0.020553584742122436}",20,16,7.8343075740200225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,True,"{'a': 0.75, 'e': 0.020450816818411825}",20,3,24.740810580456788,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,True,"{'a': 0.75, 'e': 0.020348562734319765}",20,5,23.833144177887327,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,True,"{'a': 0.75, 'e': 0.020246819920648168}",25,0,38.49782506680273,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,True,"{'a': 0.75, 'e': 0.020145585821044927}",20,9,1.5683755324191222,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
182,True,"{'a': 0.75, 'e': 0.020044857891939702}",20,4,30.27393925873502,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,True,"{'a': 0.75, 'e': 0.019944633602480003}",25,13,22.59667576606545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,True,"{'a': 0.75, 'e': 0.019844910434467605}",25,16,8.86913520272481,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,True,"{'a': 0.75, 'e': 0.019745685882295267}",25,5,36.766363712743036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0.75, 'e': 0.01964695745288379}",30,16,25.002157081226652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0.75, 'e': 0.01954872266561937}",25,18,12.55511970484564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,True,"{'a': 0.75, 'e': 0.019450979052291272}",20,6,28.57903372859323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0.75, 'e': 0.019353724157029815}",30,16,29.203497110563355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0.75, 'e': 0.019256955536244666}",25,13,15.31900721696255,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
191,True,"{'a': 0.75, 'e': 0.019160670758563442}",25,15,18.205073054546077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0.75, 'e': 0.019064867404770626}",25,18,13.457856649894316,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,True,"{'a': 0.75, 'e': 0.018969543067746772}",25,14,19.600271130277445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0.75, 'e': 0.018874695352408037}",20,10,6.460437204239119,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,True,"{'a': 0.75, 'e': 0.018780321875645996}",25,16,15.829655788533714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0.75, 'e': 0.018686420266267767}",25,14,23.129063793603166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,True,"{'a': 0.75, 'e': 0.018592988164936427}",20,12,14.671692057380318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0.75, 'e': 0.018500023224111744}",25,13,10.78736337474692,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
